date,RSI,macd_histogram,LM_Low_window_1_CS,LM_Low_window_2_CS,LM_Low_window_1_MACD,LM_Low_window_2_MACD,CBullD_gen,CBullD_Lower_Low_gen,CBullD_Higher_Low_gen,CBullD_Lower_Low_date_gen,CBullD_Higher_Low_date_gen,CBullD_neg_MACD
2019-07-09 00:00:00+0000,63.78,-14.4225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2019-07-10 00:00:00+0000,59.78,-16.1865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2019-07-11 00:00:00+0000,53.44,-71.9229,0.0,11000.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2019-07-12 00:00:00+0000,56.15,-83.1097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2019-07-13 00:00:00+0000,52.94,-117.6598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2019-07-14 00:00:00+0000,44.8,-214.5595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2019-07-15 00:00:00+0000,49.5,-227.1551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2019-07-16 00:00:00+0000,41.49,-317.431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2019-07-17 00:00:00+0000,43.11,-347.0789,9060.0,9060.0,9060.0,9060.0,0.0,0.0,0.0,0,0,0.0
2019-07-18 00:00:00+0000,49.43,-289.736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2019-07-19 00:00:00+0000,48.69,-249.2725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2019-07-20 00:00:00+0000,50.24,-198.0432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2019-07-21 00:00:00+0000,49.22,-166.9797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2019-07-22 00:00:00+0000,47.49,-156.0809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2019-07-23 00:00:00+0000,44.3,-172.4758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2019-07-24 00:00:00+0000,43.62,-180.8721,0.0,9525.0,0.0,9525.0,0.0,0.0,0.0,0,0,0.0
2019-07-25 00:00:00+0000,44.66,-169.4764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2019-07-26 00:00:00+0000,44.24,-156.8927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2019-07-27 00:00:00+0000,41.61,-162.4761,0.0,0.0,0.0,9333.0,0.0,0.0,0.0,0,0,0.0
2019-07-28 00:00:00+0000,42.3,-152.4586,9165.0,9165.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2019-07-29 00:00:00+0000,42.02,-139.1533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2019-07-30 00:00:00+0000,42.82,-117.7558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2019-07-31 00:00:00+0000,48.62,-64.0756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2019-08-01 00:00:00+0000,51.69,-6.3498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2019-08-02 00:00:00+0000,53.21,41.6018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2019-08-03 00:00:00+0000,56.14,90.0309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2019-08-04 00:00:00+0000,57.25,124.4809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2019-08-05 00:00:00+0000,64.88,198.3166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2019-08-06 00:00:00+0000,60.4,212.9557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2019-08-07 00:00:00+0000,64.18,242.8743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2019-08-08 00:00:00+0000,64.37,250.343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2019-08-09 00:00:00+0000,62.69,233.5555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2019-08-10 00:00:00+0000,55.29,173.1368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2019-08-11 00:00:00+0000,57.57,139.9216,0.0,11112.11,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2019-08-12 00:00:00+0000,55.62,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2019-08-13 00:00:00+0000,49.69,35.4366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2019-08-14 00:00:00+0000,41.69,-62.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2019-08-15 00:00:00+0000,44.47,-107.8073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2019-08-16 00:00:00+0000,44.91,-129.7694,9750.0,9750.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2019-08-17 00:00:00+0000,43.77,-145.6754,0.0,0.0,10000.0,10000.0,0.0,0.0,0.0,0,0,0.0
2019-08-18 00:00:00+0000,44.95,-143.4552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2019-08-19 00:00:00+0000,52.22,-96.606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2019-08-20 00:00:00+0000,50.39,-72.7629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2019-08-21 00:00:00+0000,43.82,-93.9658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2019-08-22 00:00:00+0000,43.4,-105.3657,9762.0,9762.0,0.0,9762.0,1.0,9762.0,9750.0,2019-08-22 00:00:00+00:00,2019-08-16 00:00:00+00:00,1.0
2019-08-23 00:00:00+0000,47.11,-88.573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2019-08-24 00:00:00+0000,44.36,-89.5607,0.0,9890.0,0.0,9890.0,1.0,9890.0,10000.0,2019-08-24 00:00:00+00:00,2019-08-17 00:00:00+00:00,1.0
2019-08-25 00:00:00+0000,44.47,-84.6183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2019-08-26 00:00:00+0000,47.66,-61.9074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2019-08-27 00:00:00+0000,45.37,-55.7058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2019-08-28 00:00:00+0000,40.21,-77.7179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2019-08-29 00:00:00+0000,37.98,-100.6714,9320.0,9320.0,0.0,0.0,1.0,9320.0,9762.0,2019-08-29 00:00:00+00:00,2019-08-22 00:00:00+00:00,0.0
2019-08-30 00:00:00+0000,39.38,-103.0843,0.0,0.0,9350.41,9350.41,0.0,0.0,0.0,0,0,1.0
2019-08-31 00:00:00+0000,39.43,-97.5691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2019-09-01 00:00:00+0000,41.86,-78.5629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2019-09-02 00:00:00+0000,51.28,-21.4443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2019-09-03 00:00:00+0000,54.81,34.9355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2019-09-04 00:00:00+0000,54.07,67.1695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2019-09-05 00:00:00+0000,54.03,85.345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2019-09-06 00:00:00+0000,49.75,76.7627,0.0,10150.0,0.0,10150.0,0.0,0.0,0.0,0,0,0.0
2019-09-07 00:00:00+0000,52.16,78.6734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2019-09-08 00:00:00+0000,50.91,72.0852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2019-09-09 00:00:00+0000,49.57,60.1366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2019-09-10 00:00:00+0000,46.14,37.2187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2019-09-11 00:00:00+0000,47.29,25.463,9880.0,9880.0,0.0,9880.0,0.0,0.0,0.0,0,0,0.0
2019-09-12 00:00:00+0000,52.01,33.802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2019-09-13 00:00:00+0000,50.62,33.1857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2019-09-14 00:00:00+0000,50.48,31.1191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2019-09-15 00:00:00+0000,49.79,26.5236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2019-09-16 00:00:00+0000,48.68,19.3946,0.0,10078.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2019-09-17 00:00:00+0000,47.26,10.1909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2019-09-18 00:00:00+0000,46.55,2.2304,0.0,0.0,0.0,10100.0,0.0,0.0,0.0,0,0,0.0
2019-09-19 00:00:00+0000,48.89,3.0001,0.0,9653.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2019-09-20 00:00:00+0000,46.97,-1.2078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2019-09-21 00:00:00+0000,42.63,-15.1088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2019-09-22 00:00:00+0000,43.93,-19.9836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2019-09-23 00:00:00+0000,36.98,-42.4548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2019-09-24 00:00:00+0000,22.68,-130.9988,0.0,7800.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2019-09-25 00:00:00+0000,22.2,-182.8796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2019-09-26 00:00:00+0000,19.6,-227.9955,0.0,7750.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2019-09-27 00:00:00+0000,22.64,-235.3221,0.0,0.0,7852.15,7852.15,0.0,0.0,0.0,0,0,0.0
2019-09-28 00:00:00+0000,23.22,-223.9957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2019-09-29 00:00:00+0000,21.92,-212.2861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2019-09-30 00:00:00+0000,28.72,-174.9065,7710.0,7710.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2019-10-01 00:00:00+0000,28.8,-138.4692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2019-10-02 00:00:00+0000,30.72,-100.107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2019-10-03 00:00:00+0000,29.02,-75.3069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2019-10-04 00:00:00+0000,27.96,-56.999,0.0,8005.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2019-10-05 00:00:00+0000,27.82,-38.7468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2019-10-06 00:00:00+0000,24.57,-38.0548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2019-10-07 00:00:00+0000,34.72,-9.5312,7762.0,7762.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2019-10-08 00:00:00+0000,34.4,12.1454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2019-10-09 00:00:00+0000,44.44,54.7904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2019-10-10 00:00:00+0000,44.39,83.0057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2019-10-11 00:00:00+0000,39.1,81.5661,0.0,8212.38,0.0,8212.38,0.0,0.0,0.0,0,0,0.0
2019-10-12 00:00:00+0000,40.16,83.1984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2019-10-13 00:00:00+0000,39.71,82.2264,0.0,8160.0,0.0,8160.0,0.0,0.0,0.0,0,0,0.0
2019-10-14 00:00:00+0000,41.77,85.7566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2019-10-15 00:00:00+0000,38.15,75.0018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2019-10-16 00:00:00+0000,35.23,57.0495,0.0,7917.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2019-10-17 00:00:00+0000,37.65,51.1208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2019-10-18 00:00:00+0000,35.42,40.0054,0.0,7816.01,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2019-10-19 00:00:00+0000,35.45,34.0803,0.0,0.0,0.0,7866.92,0.0,0.0,0.0,0,0,0.0
2019-10-20 00:00:00+0000,44.02,49.1491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2019-10-21 00:00:00+0000,43.43,57.2385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2019-10-22 00:00:00+0000,39.56,50.7502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2019-10-23 00:00:00+0000,30.45,11.347,7300.0,7300.0,0.0,0.0,1.0,7300.0,7762.0,2019-10-23 00:00:00+00:00,2019-10-07 00:00:00+00:00,0.0
2019-10-24 00:00:00+0000,29.73,-14.7911,0.0,0.0,7337.99,7337.99,1.0,7337.99,7852.15,2019-10-24 00:00:00+00:00,2019-09-27 00:00:00+00:00,1.0
2019-10-25 00:00:00+0000,55.68,51.549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2019-10-26 00:00:00+0000,62.57,129.6511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2019-10-27 00:00:00+0000,65.58,193.1823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2019-10-28 00:00:00+0000,59.96,203.9422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2019-10-29 00:00:00+0000,62.14,214.246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2019-10-30 00:00:00+0000,57.9,194.1744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2019-10-31 00:00:00+0000,57.67,170.9279,0.0,8913.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2019-11-01 00:00:00+0000,58.83,153.1979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2019-11-02 00:00:00+0000,59.6,137.4093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2019-11-03 00:00:00+0000,57.71,113.6058,0.0,9066.14,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2019-11-04 00:00:00+0000,60.53,104.4948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2019-11-05 00:00:00+0000,58.73,86.7509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2019-11-06 00:00:00+0000,59.2,71.6726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2019-11-07 00:00:00+0000,56.42,49.1126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2019-11-08 00:00:00+0000,47.71,2.5366,0.0,8696.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2019-11-09 00:00:00+0000,48.4,-26.1419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2019-11-10 00:00:00+0000,52.74,-29.6349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2019-11-11 00:00:00+0000,47.07,-51.3141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2019-11-12 00:00:00+0000,48.79,-57.9391,0.0,8567.6,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2019-11-13 00:00:00+0000,47.94,-63.1681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2019-11-14 00:00:00+0000,45.46,-72.5681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2019-11-15 00:00:00+0000,42.31,-86.7647,0.0,8400.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2019-11-16 00:00:00+0000,42.78,-90.6299,0.0,0.0,0.0,8400.0,0.0,0.0,0.0,0,0,0.0
2019-11-17 00:00:00+0000,43.08,-88.1152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2019-11-18 00:00:00+0000,37.33,-102.376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2019-11-19 00:00:00+0000,36.44,-109.4696,0.0,8003.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2019-11-20 00:00:00+0000,35.83,-110.3071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2019-11-21 00:00:00+0000,28.92,-134.6658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2019-11-22 00:00:00+0000,24.96,-165.1148,0.0,6790.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2019-11-23 00:00:00+0000,26.27,-171.6998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2019-11-24 00:00:00+0000,22.32,-191.4126,0.0,0.0,6861.0,6861.0,0.0,0.0,0.0,0,0,0.0
2019-11-25 00:00:00+0000,28.2,-178.6629,6515.0,6515.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2019-11-26 00:00:00+0000,29.5,-156.0206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2019-11-27 00:00:00+0000,38.55,-108.4929,0.0,6840.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2019-11-28 00:00:00+0000,37.25,-75.7817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2019-11-29 00:00:00+0000,44.5,-27.7835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2019-11-30 00:00:00+0000,41.32,-5.7129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2019-12-01 00:00:00+0000,39.03,1.9488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2019-12-02 00:00:00+0000,37.59,3.6441,0.0,7151.1,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2019-12-03 00:00:00+0000,37.57,7.5682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2019-12-04 00:00:00+0000,36.01,6.4871,7067.0,7067.0,0.0,7067.0,0.0,0.0,0.0,0,0,0.0
2019-12-05 00:00:00+0000,41.22,21.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2019-12-06 00:00:00+0000,44.67,40.927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2019-12-07 00:00:00+0000,43.89,51.7365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2019-12-08 00:00:00+0000,44.47,60.0586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2019-12-09 00:00:00+0000,40.86,53.9081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2019-12-10 00:00:00+0000,38.61,42.5209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2019-12-11 00:00:00+0000,38.33,34.7577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2019-12-12 00:00:00+0000,38.08,29.7346,0.0,7080.3,0.0,7080.3,1.0,7080.3,7067.0,2019-12-12 00:00:00+00:00,2019-12-04 00:00:00+00:00,0.0
2019-12-13 00:00:00+0000,40.22,31.2397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2019-12-14 00:00:00+0000,35.91,20.4241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2019-12-15 00:00:00+0000,37.92,18.295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2019-12-16 00:00:00+0000,33.25,3.7213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2019-12-17 00:00:00+0000,28.75,-20.5151,0.0,0.0,6560.0,6560.0,1.0,6560.0,6861.0,2019-12-17 00:00:00+00:00,2019-11-24 00:00:00+00:00,1.0
2019-12-18 00:00:00+0000,47.45,9.3434,6435.0,6435.0,0.0,0.0,1.0,6435.0,7067.0,2019-12-18 00:00:00+00:00,2019-12-04 00:00:00+00:00,0.0
2019-12-19 00:00:00+0000,44.97,21.6449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2019-12-20 00:00:00+0000,45.87,32.7816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2019-12-21 00:00:00+0000,44.72,36.6195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2019-12-22 00:00:00+0000,53.19,62.6422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2019-12-23 00:00:00+0000,49.13,65.769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2019-12-24 00:00:00+0000,47.83,62.0829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2019-12-25 00:00:00+0000,46.71,54.8281,0.0,7128.86,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2019-12-26 00:00:00+0000,46.65,48.6874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2019-12-27 00:00:00+0000,48.1,46.9896,7076.42,7076.42,0.0,7076.42,0.0,0.0,0.0,0,0,0.0
2019-12-28 00:00:00+0000,49.8,48.6113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2019-12-29 00:00:00+0000,51.8,52.8004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2019-12-30 00:00:00+0000,47.76,44.5802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2019-12-31 00:00:00+0000,46.37,34.7488,0.0,7145.01,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2020-01-01 00:00:00+0000,46.55,27.9423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2020-01-02 00:00:00+0000,40.27,7.9601,0.0,0.0,6924.74,6924.74,0.0,0.0,0.0,0,0,0.0
2020-01-03 00:00:00+0000,51.61,19.9581,6871.04,6871.04,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2020-01-04 00:00:00+0000,51.85,27.7071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2020-01-05 00:00:00+0000,51.98,32.0359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2020-01-06 00:00:00+0000,61.52,59.1041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2020-01-07 00:00:00+0000,68.13,98.1072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2020-01-08 00:00:00+0000,65.34,111.9087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2020-01-09 00:00:00+0000,58.47,99.4317,0.0,0.0,0.0,7750.0,0.0,0.0,0.0,0,0,0.0
2020-01-10 00:00:00+0000,64.81,110.3177,0.0,7672.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2020-01-11 00:00:00+0000,60.19,99.5251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2020-01-12 00:00:00+0000,62.85,97.3081,0.0,7960.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2020-01-13 00:00:00+0000,60.87,85.0692,0.0,0.0,8055.89,8055.89,0.0,0.0,0.0,0,0,0.0
2020-01-14 00:00:00+0000,70.31,116.4111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2020-01-15 00:00:00+0000,70.44,129.2365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2020-01-16 00:00:00+0000,67.7,122.2906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2020-01-17 00:00:00+0000,70.09,121.8429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2020-01-18 00:00:00+0000,70.12,113.0511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2020-01-19 00:00:00+0000,64.05,85.3878,0.0,8466.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2020-01-20 00:00:00+0000,62.44,57.0378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2020-01-21 00:00:00+0000,63.98,39.3797,0.0,8488.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2020-01-22 00:00:00+0000,62.4,19.8553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2020-01-23 00:00:00+0000,54.84,-14.1667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2020-01-24 00:00:00+0000,55.56,-35.528,8238.0,8238.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2020-01-25 00:00:00+0000,52.97,-56.2346,0.0,0.0,8254.9,8254.9,0.0,0.0,0.0,0,0,0.0
2020-01-26 00:00:00+0000,58.75,-51.5233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2020-01-27 00:00:00+0000,63.85,-29.8518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2020-01-28 00:00:00+0000,70.18,12.4907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2020-01-29 00:00:00+0000,68.18,31.1231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2020-01-30 00:00:00+0000,70.79,51.994,0.0,9204.44,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2020-01-31 00:00:00+0000,66.35,49.3151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2020-02-01 00:00:00+0000,66.79,44.1595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2020-02-02 00:00:00+0000,65.24,32.2079,0.0,9120.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2020-02-03 00:00:00+0000,64.05,17.4324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2020-02-04 00:00:00+0000,61.15,-1.9487,9093.01,9093.01,9093.01,9093.01,0.0,0.0,0.0,0,0,0.0
2020-02-05 00:00:00+0000,67.96,9.3661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2020-02-06 00:00:00+0000,70.14,23.0288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2020-02-07 00:00:00+0000,70.7,29.8492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2020-02-08 00:00:00+0000,71.81,34.482,0.0,9667.11,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2020-02-09 00:00:00+0000,75.02,48.6144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2020-02-10 00:00:00+0000,65.62,32.3274,0.0,0.0,0.0,9756.0,0.0,0.0,0.0,0,0,0.0
2020-02-11 00:00:00+0000,70.54,40.5865,0.0,9700.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2020-02-12 00:00:00+0000,71.75,46.6102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
