date,open,high,low,close,volume,price_change,gain,loss,avg_gain,avg_loss,RS,RSI,EMA_12,EMA_20,EMA_26,EMA_50,EMA_100,EMA_200,macd,signal,macd_histogram,LM_High_window_1_CS,LM_High_window_2_CS,Level_1_High_window_1_CS,LM_Low_window_1_CS,LM_Low_window_2_CS,Level_1_Low_window_1_CS,LM_High_window_1_MACD,LM_High_window_2_MACD,LM_Low_window_1_MACD,LM_Low_window_2_MACD,Level_2_High_window_1_CS,Level_2_Low_window_1_CS,CBullD_gen,CBullD_neg_MACD
2021-01-01 00:00:00+0000,28923.63,29600.0,28624.57,29331.69,54182.925011,408.06,408.06,0.0,539.705485,112.580566,4.793949,82.74,26438.5695,24850.1972,23919.1137,21265.4866,18064.7346,14937.9401,2519.4558,2083.7589,435.6969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28624.57,0.0,0.0,0.0,0.0
2021-01-02 00:00:00+0000,29331.7,33300.0,28946.53,32178.33,129993.873362,2846.64,2846.64,0.0,704.486522,104.539097,6.738977,87.08,27321.6096,25548.1146,24530.9075,21693.4413,18344.2117,15109.4863,2790.7021,2225.1475,565.5546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-03 00:00:00+0000,32176.45,34778.11,31962.99,33000.05,120957.56675,821.72,821.72,0.0,712.860342,97.072019,7.343623,88.01,28195.2158,26257.8227,25158.2514,22136.8377,18634.4263,15287.5018,3036.9644,2387.5109,649.4535,0.0,34778.11,0.0,0.0,0.0,0.0,0.0,34778.11,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-04 00:00:00+0000,33000.05,33600.0,28130.0,31988.71,140899.88569,-1011.34,0.0,1011.34,661.941746,162.376875,4.076576,80.3,28778.8303,26803.6215,25664.2113,22523.1856,18898.8676,15453.683,3114.619,2532.9325,581.6865,0.0,0.0,0.0,0.0,28130.0,0.0,0.0,0.0,0.0,28130.0,0.0,0.0,0.0,0.0
2021-01-05 00:00:00+0000,31989.75,34360.0,29900.0,33949.53,116049.997038,1960.82,1960.82,0.0,754.718764,150.778527,5.005479,83.35,29574.3225,27484.1842,26277.9386,22971.2776,19196.9005,15637.7213,3296.3839,2685.6228,610.7611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-06 00:00:00+0000,33949.53,36939.21,33288.0,36769.36,127139.20131,2819.83,2819.83,0.0,902.226709,140.008632,6.444079,86.57,30681.2514,28368.4867,27055.0809,23512.3788,19544.87,15847.9864,3626.1705,2873.7323,752.4382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-07 00:00:00+0000,36769.36,40365.0,36300.0,39432.28,132825.700437,2662.92,2662.92,0.0,1027.990516,130.008015,7.907132,88.77,32027.5635,29422.1813,27971.9105,24136.6887,19938.6801,16082.6559,4055.653,3110.1165,945.5365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-08 00:00:00+0000,39432.48,41950.0,36500.0,40582.81,139789.957499,1150.53,1150.53,0.0,1036.743336,120.721728,8.587877,89.57,33343.7552,30485.0983,28906.0512,24781.6346,20347.4747,16326.4386,4437.704,3375.634,1062.07,41950.0,41950.0,41950.0,0.0,0.0,0.0,41950.0,41950.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-09 00:00:00+0000,40586.96,41380.0,38720.0,40088.22,75785.979675,-494.59,0.0,494.59,962.690241,147.426605,6.529963,86.72,34381.3652,31399.6813,29734.36,25381.8929,20738.3806,16562.8742,4647.0052,3629.9082,1017.097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-10 00:00:00+0000,40088.22,41350.0,35111.11,38150.02,118209.544503,-1938.2,0.0,1938.2,893.926652,275.33899,3.24664,76.45,34961.1583,32042.5707,30357.7422,25882.6037,21083.1655,16777.6717,4603.4161,3824.6098,778.8063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-11 00:00:00+0000,38150.02,38264.74,30420.0,35404.47,251156.138287,-2745.55,0.0,2745.55,830.074748,451.782634,1.837332,64.76,35029.3601,32362.7516,30731.5739,26256.0103,21366.7557,16963.013,4297.7862,3919.2451,378.5411,0.0,0.0,0.0,30420.0,30420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-12 00:00:00+0000,35410.37,36628.0,32531.0,34051.24,133948.151996,-1353.23,0.0,1353.23,770.783695,516.171732,1.49327,59.89,34878.8801,32523.56,30977.4751,26561.7056,21617.9336,17133.0451,3901.405,3915.6771,-14.2721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-13 00:00:00+0000,34049.15,37850.0,32380.0,37371.38,124477.914938,3320.14,3320.14,0.0,952.880574,479.302323,1.988057,66.53,35262.3416,32985.2572,31451.0977,26985.6144,21929.8831,17334.4215,3811.2439,3894.7904,-83.5465,0.0,0.0,0.0,0.0,32380.0,0.0,0.0,0.0,0.0,32380.0,0.0,0.0,0.0,0.0
2021-01-14 00:00:00+0000,37371.38,40100.0,36701.23,39144.5,102950.389421,1773.12,1773.12,0.0,1011.469104,445.066443,2.272625,69.44,35859.5967,33571.8517,32020.9793,27462.4334,22270.7666,17551.4372,3838.6174,3883.5558,-44.9384,0.0,40100.0,0.0,0.0,0.0,0.0,0.0,40100.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-15 00:00:00+0000,39145.21,39747.76,34408.0,36742.22,118300.920916,-2402.28,0.0,2402.28,939.221311,584.867411,1.60587,61.63,35995.3849,33873.7916,32370.7009,27826.3466,22557.33,17742.3903,3624.684,3831.7815,-207.0975,0.0,0.0,0.0,0.0,34408.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-16 00:00:00+0000,36737.43,37950.0,35357.8,35994.98,86348.431508,-747.24,0.0,747.24,872.134075,596.465453,1.46217,59.39,35995.3226,34075.8095,32639.166,28146.6852,22823.4221,17924.0081,3356.1566,3736.6565,-380.4999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-17 00:00:00+0000,35994.98,36852.5,33850.0,35828.61,80157.727384,-166.37,0.0,166.37,809.838784,565.744349,1.431457,58.87,35969.6745,34242.7429,32875.4211,28447.9371,23080.9505,18102.1634,3094.2534,3608.1759,-513.9225,0.0,0.0,0.0,0.0,33850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-18 00:00:00+0000,35824.99,37469.83,34800.0,36631.27,70698.11875,802.66,802.66,0.0,809.326014,525.334038,1.540593,60.64,36071.4584,34470.2217,33153.6321,28768.8521,23349.2737,18286.5326,2917.8263,3470.106,-552.2797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-19 00:00:00+0000,36622.46,37850.0,35844.06,35891.49,79611.307769,-739.78,0.0,739.78,751.517013,540.651607,1.390021,58.16,36043.771,34605.5805,33356.4364,29048.1713,23597.6344,18461.7063,2687.3346,3313.5517,-626.2171,0.0,37850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-20 00:00:00+0000,35901.94,36415.31,33400.0,35468.23,89368.422918,-423.26,0.0,423.26,697.837226,532.266492,1.311067,56.73,35955.2262,34687.7376,33512.8656,29299.9383,23832.6957,18630.9254,2442.3606,3139.3135,-696.9529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-21 00:00:00+0000,35468.23,35600.0,30071.0,30850.13,135004.076658,-4618.1,0.0,4618.1,647.99171,824.111743,0.786291,44.02,35169.8268,34322.2512,33315.6259,29360.7301,23971.6548,18752.5095,1854.2009,2882.291,-1028.0901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-22 00:00:00+0000,30851.99,33826.53,28850.0,32945.17,142971.684049,2095.04,2095.04,0.0,751.352302,765.246619,0.981843,49.54,34827.5719,34191.1006,33288.1847,29501.2964,24149.3482,18893.73,1539.3872,2613.7102,-1074.323,0.0,0.0,0.0,28850.0,28850.0,28850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-23 00:00:00+0000,32950.0,33456.0,31390.16,32078.0,64595.287675,-867.17,0.0,867.17,697.68428,772.52686,0.90312,47.45,34404.5608,33989.8529,33198.5414,29602.3436,24306.3512,19024.9168,1206.0194,2332.172,-1126.1526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31390.16,31390.16,0.0,0.0,0.0,0.0
2021-01-24 00:00:00+0000,32078.0,33071.0,30900.0,32259.9,57978.037966,181.9,181.9,0.0,660.842546,717.34637,0.921232,47.95,34074.613,33825.0955,33129.0124,29706.5615,24463.8472,19156.6082,945.6006,2054.8578,-1109.2572,0.0,0.0,0.0,0.0,30900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-25 00:00:00+0000,32259.45,34875.0,31910.0,32254.2,88499.226921,-5.7,0.0,5.7,613.639507,666.514486,0.920669,47.93,33794.5495,33675.4864,33064.2115,29806.4689,24618.1116,19286.9325,730.338,1789.9538,-1059.6158,0.0,34875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-26 00:00:00+0000,32254.19,32921.88,30837.37,32467.77,84972.20691,213.57,213.57,0.0,585.063114,618.906308,0.945318,48.59,33590.4296,33560.4658,33020.0306,29910.8336,24773.5504,19418.0851,570.399,1546.0428,-975.6438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32921.88,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-27 00:00:00+0000,32464.01,32557.29,29241.72,30366.15,95911.961711,-2101.62,0.0,2101.62,543.272892,724.814429,0.749534,42.84,33094.3866,33256.2452,32823.4469,29928.6892,24884.2949,19527.0211,270.9397,1291.0222,-1020.0825,0.0,0.0,0.0,0.0,29241.72,0.0,0.0,0.0,0.0,29241.72,0.0,0.0,0.0,1.0
2021-01-28 00:00:00+0000,30362.19,33783.98,29842.1,33364.86,92621.145617,2998.71,2998.71,0.0,718.661257,673.04197,1.067781,51.64,33135.9979,33266.5895,32863.5516,30063.441,25052.2269,19664.711,272.4463,1087.307,-814.8607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-29 00:00:00+0000,33368.18,38531.9,31915.4,34252.2,231827.005626,887.34,887.34,0.0,730.709739,624.967544,1.169196,53.9,33307.7213,33360.4572,32966.4144,30227.706,25234.4046,19809.8601,341.3069,938.107,-596.8001,38531.9,38531.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-30 00:00:00+0000,34246.28,34933.0,32825.0,34262.88,84889.68134,10.68,10.68,0.0,679.279043,580.327005,1.170511,53.93,33454.6688,33446.4022,33062.4489,30385.9481,25413.1863,19953.6713,392.2199,828.9296,-436.7097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-31 00:00:00+0000,34262.89,34342.69,32171.67,33092.98,68742.280384,-1169.9,0.0,1169.9,630.759111,622.439362,1.013366,50.33,33399.0243,33412.7429,33064.7105,30492.1063,25565.2614,20084.4107,334.3138,730.0064,-395.6926,0.0,0.0,0.0,0.0,32171.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-01 00:00:00+0000,33092.97,34717.27,32296.16,33526.37,82718.276882,433.39,433.39,0.0,616.661317,577.979408,1.066926,51.62,33418.616,33423.5646,33098.9075,30611.097,25722.9071,20218.1615,319.7085,647.9468,-328.2383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-02 00:00:00+0000,33517.09,35984.33,33418.0,35466.24,78056.65988,1939.87,1939.87,0.0,711.176223,536.695165,1.325103,56.99,33733.6351,33618.1051,33274.2654,30801.4948,25915.8444,20369.8837,459.3697,610.2314,-150.8617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-03 00:00:00+0000,35472.71,37662.63,35362.38,37618.87,80784.333663,2152.63,2152.63,0.0,814.137207,498.359796,1.633633,62.03,34331.3635,33999.1303,33596.088,31068.8428,26147.5875,20541.5154,735.2755,635.2402,100.0353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-04 00:00:00+0000,37620.26,38708.27,36161.95,36936.66,92080.735898,-682.21,0.0,682.21,755.984549,511.491953,1.477999,59.64,34732.1784,34278.8951,33843.5378,31298.9533,26361.2325,20704.6512,888.6406,685.9203,202.7203,0.0,38708.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-05 00:00:00+0000,36936.65,38310.12,36570.0,38290.24,66681.334275,1353.58,1353.58,0.0,798.669938,474.956814,1.681563,62.71,35279.5725,34660.9279,34172.9231,31573.1214,26597.4505,20879.6321,1106.6494,770.0661,336.5833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-06 00:00:00+0000,38289.32,40955.51,38215.94,39186.94,98757.311183,896.7,896.7,0.0,805.672085,441.031327,1.826791,64.62,35880.7059,35091.9767,34544.3318,31871.7025,26846.7473,21061.7944,1336.3741,883.3277,453.0464,0.0,40955.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-07 00:00:00+0000,39181.01,39700.0,37351.0,38795.69,84363.679763,-391.25,0.0,391.25,748.124079,437.475518,1.710094,63.1,36329.165,35444.7113,34859.2472,32143.2314,27083.36,21238.2511,1469.9178,1000.6457,469.2721,0.0,0.0,0.0,0.0,37351.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-08 00:00:00+0000,38795.69,46794.45,37988.89,46374.87,138597.536914,7579.18,7579.18,0.0,1236.056645,406.227267,3.042771,75.26,37874.6581,36485.6788,35712.2563,32701.3349,27465.3701,21488.3667,2162.4018,1232.9969,929.4049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-09 00:00:00+0000,46374.86,48142.19,44961.09,46420.42,115499.861712,45.55,45.55,0.0,1151.020456,377.211034,3.051397,75.32,39189.3907,37431.8446,36505.4536,33239.3382,27840.7176,21736.4468,2683.9371,1523.185,1160.7521,0.0,48142.19,0.0,0.0,0.0,0.0,0.0,48142.19,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-10 00:00:00+0000,46420.42,47310.0,43727.0,44807.58,97154.1822,-1612.84,0.0,1612.84,1068.804709,465.470246,2.296183,69.66,40053.7275,38134.2956,37120.4259,33692.9948,28176.6951,21966.0103,2933.3016,1805.2083,1128.0933,0.0,0.0,0.0,0.0,43727.0,0.0,0.0,0.0,0.0,43727.0,0.0,0.0,0.0,0.0
2021-02-11 00:00:00+0000,44807.58,48678.9,43994.02,47969.51,89561.081454,3161.93,3161.93,0.0,1218.313658,432.222371,2.81872,73.81,41271.5402,39070.9827,37924.0618,34252.8581,28568.632,22224.7516,3347.4784,2113.6623,1233.8161,0.0,0.0,0.0,0.0,0.0,0.0,48678.9,48678.9,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-12 00:00:00+0000,47968.66,48985.8,46125.0,47287.6,85870.035697,-681.91,0.0,681.91,1131.291254,450.057202,2.513661,71.54,42197.0879,39853.5177,38617.6572,34764.0245,28939.3047,22474.1332,3579.4307,2406.816,1172.6147,0.0,48985.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-13 00:00:00+0000,47298.15,48150.0,46202.53,47153.69,63768.097399,-133.91,0.0,133.91,1050.484736,427.475259,2.457416,71.08,42959.642,40548.7722,39249.9559,35249.8937,29299.9856,22719.7009,3709.6861,2667.39,1042.2961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-14 00:00:00+0000,47156.78,49707.43,47014.17,48577.79,73735.475533,1424.1,1424.1,0.0,1077.171541,396.941312,2.71368,73.07,43823.9725,41313.4405,39940.9066,35772.5563,29681.7243,22976.9954,3883.0659,2910.5252,972.5407,0.0,49707.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-15 00:00:00+0000,48580.47,49010.92,45570.79,47911.1,79398.156784,-666.69,0.0,666.69,1000.230717,416.209075,2.403193,70.62,44452.7613,41941.7891,40531.2913,36248.5776,30042.702,23225.0959,3921.47,3112.7142,808.7558,0.0,0.0,0.0,0.0,45570.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-16 00:00:00+0000,47911.1,50689.18,47003.62,49133.45,88813.266298,1222.35,1222.35,0.0,1016.09638,386.479855,2.629106,72.45,45172.8673,42626.7091,41168.4882,36753.8667,30420.7366,23482.8905,4004.3791,3291.0471,713.332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47003.62,0.0,0.0,0.0,0.0
2021-02-17 00:00:00+0000,49133.45,52618.74,48947.0,52119.71,85743.637818,2986.26,2986.26,0.0,1156.822353,358.874151,3.223476,76.32,46241.6123,43530.8045,41979.6899,37356.4488,30850.4193,23767.834,4261.9224,3485.2222,776.7002,0.0,52618.74,0.0,0.0,0.0,0.0,0.0,52618.74,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-18 00:00:00+0000,52117.67,52530.0,50901.9,51552.6,60758.046954,-567.11,0.0,567.11,1074.192185,373.74814,2.874107,74.19,47058.6873,44294.785,42688.7943,37913.1606,31260.3634,24044.2993,4369.893,3662.1564,707.7366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50901.9,0.0,0.0,0.0,0.0
2021-02-19 00:00:00+0000,51552.61,56368.0,50710.2,55906.0,79659.77802,4353.4,4353.4,0.0,1308.421315,347.051844,3.770103,79.04,48419.8124,45400.615,43667.8466,38618.7622,31748.3958,24361.3311,4751.9658,3880.1182,871.8476,0.0,0.0,0.0,0.0,50710.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-20 00:00:00+0000,55906.0,57700.46,53863.93,55841.19,80948.205314,-64.81,0.0,64.81,1214.96265,326.891712,3.716713,78.8,49561.5628,46394.9555,44569.5757,39294.1515,32225.4809,24674.5636,4991.9871,4102.492,889.4951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-21 00:00:00+0000,55841.19,58352.8,55477.59,57408.57,58166.708511,1567.38,1567.38,0.0,1240.135318,303.542304,4.085544,80.34,50768.7947,47443.8711,45520.6123,40004.5209,32724.1559,25000.2751,5248.1824,4331.6301,916.5523,58352.8,58352.8,58352.8,0.0,0.0,0.0,58352.8,58352.8,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-22 00:00:00+0000,57412.35,57508.47,47622.0,54087.67,134019.434944,-3320.9,0.0,3320.9,1151.554224,519.067854,2.218504,68.93,51279.3909,48076.6139,46155.2092,40556.8012,33147.1958,25289.7019,5124.1817,4490.1404,634.0413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-23 00:00:00+0000,54087.67,54183.59,44892.56,48891.0,169375.025051,-5196.67,0.0,5196.67,1069.300351,853.182293,1.253308,55.62,50911.9461,48154.1745,46357.8604,40883.6325,33458.9543,25524.5407,4554.0857,4502.9295,51.1562,0.0,0.0,0.0,0.0,44892.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-24 00:00:00+0000,48891.0,51374.99,46988.69,49676.2,91881.209252,785.2,785.2,0.0,1049.007469,792.240701,1.324102,56.97,50721.8313,48299.1293,46603.6633,41228.4391,33780.0879,25764.8557,4118.168,4425.9772,-307.8092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-25 00:00:00+0000,49676.21,52041.73,46674.34,47073.73,83310.673121,-2602.47,0.0,2602.47,974.078364,921.542794,1.057008,51.39,50160.585,48182.4246,46638.4831,41457.6662,34043.3283,25976.8843,3522.1019,4245.2021,-723.1002,0.0,52041.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-26 00:00:00+0000,47073.73,48424.11,44106.78,46276.87,109423.200663,-796.86,0.0,796.86,904.501338,912.63688,0.991086,49.78,49563.0904,48000.9432,46611.6969,41646.6546,34285.5767,26178.8742,2951.3935,3986.4404,-1035.0469,0.0,0.0,0.0,0.0,44106.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-27 00:00:00+0000,46276.88,48394.0,45000.0,46106.43,66060.834292,-170.44,0.0,170.44,839.8941,859.622817,0.97705,49.42,49031.2965,47820.5134,46574.2697,41821.5477,34519.653,26377.1583,2457.0268,3680.5577,-1223.5309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-28 00:00:00+0000,46103.67,46638.46,43000.0,45135.66,83055.369042,-970.77,0.0,970.77,779.901664,867.561901,0.898958,47.34,48431.9678,47564.8131,46467.706,41951.5129,34729.8709,26563.8101,1964.2618,3337.2985,-1373.0367,0.0,0.0,0.0,43000.0,43000.0,0.0,0.0,0.0,43000.0,43000.0,0.0,0.0,0.0,0.0
2021-03-01 00:00:00+0000,45134.11,49790.0,44950.53,49587.03,85086.111648,4451.37,4451.37,0.0,1042.149402,805.593194,1.293642,56.4,48609.6697,47757.4051,46698.7671,42250.945,35024.0721,26792.8969,1910.9026,3052.0193,-1141.1167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-02 00:00:00+0000,49595.76,50200.0,47047.6,48440.65,64221.06214,-1146.38,0.0,1146.38,967.710159,829.935109,1.166007,53.83,48583.6666,47822.4761,46827.7954,42493.6785,35289.7469,27008.2974,1755.8712,2792.7897,-1036.9185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-03 00:00:00+0000,48436.61,52640.0,48100.71,50349.37,81035.913705,1908.72,1908.72,0.0,1034.925148,770.65403,1.342918,57.32,48855.3133,48063.1326,47088.6528,42801.7448,35587.9573,27240.5469,1766.6605,2587.5639,-820.9034,52640.0,52640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-04 00:00:00+0000,50349.37,51773.88,47500.0,48374.09,82649.716829,-1975.28,0.0,1975.28,961.001923,856.698742,1.12175,52.87,48781.2789,48092.7476,47183.8704,43020.2682,35841.148,27450.8309,1597.4085,2389.5328,-792.1243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-05 00:00:00+0000,48374.09,49448.93,46300.0,48751.71,78192.496372,377.62,377.62,0.0,919.331786,795.505975,1.155657,53.61,48776.7299,48155.506,47300.0067,43245.0306,36096.8027,27662.7799,1476.7232,2206.9709,-730.2477,0.0,0.0,0.0,0.0,46300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-06 00:00:00+0000,48746.81,49200.0,47070.0,48882.2,44399.234242,130.49,130.49,0.0,862.985944,738.68412,1.168275,53.88,48792.9561,48224.7149,47417.2062,43466.0961,36349.9789,27873.9184,1375.7499,2040.7267,-664.9768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-07 00:00:00+0000,48882.2,51450.03,48882.2,50971.75,55235.028032,2089.55,2089.55,0.0,950.597662,685.920969,1.385871,58.09,49128.1551,48486.3373,47680.5057,43760.4354,36639.5189,28103.7476,1447.6494,1922.1112,-474.4618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-08 00:00:00+0000,50959.11,52402.78,49274.67,52375.17,66987.359664,1403.42,1403.42,0.0,982.942115,636.926614,1.543258,60.68,49627.6959,48856.7023,48028.2586,44098.2682,36951.116,28345.2543,1599.4373,1857.5764,-258.1391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-09 00:00:00+0000,52375.18,54895.0,51789.41,54884.5,71656.737076,2509.33,2509.33,0.0,1091.969821,591.431856,1.846316,64.87,50436.435,49430.7783,48536.1283,44521.2576,37306.2325,28609.3264,1900.3067,1866.1225,34.1842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-10 00:00:00+0000,54874.67,57387.69,53005.0,55851.59,84749.238943,967.09,967.09,0.0,1083.049834,549.186723,1.972098,66.35,51269.5357,50042.2842,49078.0144,44965.5844,37673.4673,28880.3937,2191.5213,1931.2023,260.319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-11 00:00:00+0000,55851.59,58150.0,54272.82,57773.16,81914.812859,1921.57,1921.57,0.0,1142.944132,509.9591,2.241247,69.15,52270.0933,50778.5581,49722.0993,45467.8423,38071.481,29167.8839,2547.994,2054.5606,493.4334,0.0,58150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-12 00:00:00+0000,57773.15,58081.51,54962.84,57221.72,73405.406047,-551.44,0.0,551.44,1061.305265,512.922021,2.069136,67.42,53031.882,51392.1925,50277.6267,45928.7787,38450.6937,29447.0265,2754.2553,2194.4995,559.7558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-13 00:00:00+0000,57221.72,61844.0,56078.23,61188.39,83245.091346,3966.67,3966.67,0.0,1268.831317,476.284734,2.664018,72.71,54286.7294,52325.1637,51085.8314,46527.1948,38900.9451,29762.861,3200.898,2395.7792,805.1188,61844.0,61844.0,61844.0,0.0,0.0,0.0,61844.0,61844.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-14 00:00:00+0000,61188.38,61724.79,58966.78,58968.31,52601.05275,-2220.08,0.0,2220.08,1178.200509,600.841539,1.960917,66.23,55006.9726,52957.8443,51669.7187,47015.0817,39298.3186,30053.4625,3337.2539,2584.0742,753.1797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-15 00:00:00+0000,58976.08,60633.43,54600.0,55605.2,102771.427298,-3363.11,0.0,3363.11,1094.04333,798.146429,1.37073,57.82,55099.0076,53209.9734,51961.2358,47351.949,39621.2272,30307.7086,3137.7718,2694.8137,442.9581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
