date,Buy_Signal,Buy_Signal_Date,Stoploss_Trigger,Stoploss_Trigger_Date,Actual_Buy,Buy_Quantity,Total_Buy_Quantity,Actual_Sell,Available_Capital_for_trade,Current_Capital_Value,Stoploss,LM_Low_window_1_CS_last,LM_Low_window_1_CS_last_date,First_buy_date,Divg_Slope,Trade_Profit,Trade_Loss,Trade_Brokerage_Paid
2022-08-22 00:00:00+00:00,0,0,0,0,0,0.0,0.0,0,6562.510138000307,6562.510138000307,0.0,17622.0,2022-06-13 00:00:00+00:00,0,0.0,0.0,0.0,0.0
2022-08-29 00:00:00+00:00,0,0,0,0,0,0.0,0.0,0,6562.510138000307,6562.510138000307,0.0,17622.0,2022-06-13 00:00:00+00:00,0,0.0,0.0,0.0,0.0
2022-09-05 00:00:00+00:00,0,0,0,0,0,0.0,0.0,0,6562.510138000307,6562.510138000307,0.0,17622.0,2022-06-13 00:00:00+00:00,0,0.0,0.0,0.0,0.0
2022-09-12 00:00:00+00:00,0,0,0,0,0,0.0,0.0,0,6562.510138000307,6562.510138000307,0.0,17622.0,2022-06-13 00:00:00+00:00,0,0.0,0.0,0.0,0.0
2022-09-19 00:00:00+00:00,0,0,0,0,0,0.0,0.0,0,6562.510138000307,6562.510138000307,0.0,17622.0,2022-06-13 00:00:00+00:00,0,0.0,0.0,0.0,0.0
2022-09-26 00:00:00+00:00,0,0,0,0,0,0.0,0.0,0,6562.510138000307,6562.510138000307,0.0,17622.0,2022-06-13 00:00:00+00:00,0,0.0,0.0,0.0,0.0
2022-10-03 00:00:00+00:00,0,0,0,0,0,0.0,0.0,0,6562.510138000307,6562.510138000307,0.0,17622.0,2022-06-13 00:00:00+00:00,0,0.0,0.0,0.0,0.0
2022-10-10 00:00:00+00:00,0,0,0,0,0,0.0,0.0,0,6562.510138000307,6562.510138000307,0.0,17622.0,2022-06-13 00:00:00+00:00,0,0.0,0.0,0.0,0.0
2022-10-17 00:00:00+00:00,0,0,0,0,0,0.0,0.0,0,6562.510138000307,6562.510138000307,0.0,17622.0,2022-06-13 00:00:00+00:00,0,0.0,0.0,0.0,0.0
2022-10-24 00:00:00+00:00,0,0,0,0,0,0.0,0.0,0,6562.510138000307,6562.510138000307,0.0,18125.98,2022-09-19 00:00:00+00:00,0,0.0,0.0,0.0,0.0
2022-10-31 00:00:00+00:00,0,0,0,0,0,0.0,0.0,0,6562.510138000307,6562.510138000307,0.0,18125.98,2022-09-19 00:00:00+00:00,0,0.0,0.0,0.0,0.0
2022-11-07 00:00:00+00:00,0,0,0,0,0,0.0,0.0,0,6562.510138000307,6562.510138000307,0.0,18125.98,2022-09-19 00:00:00+00:00,0,0.0,0.0,0.0,0.0
2022-11-14 00:00:00+00:00,1,2022-11-14 00:00:00+00:00,0,0,0,0.0,0.0,0,6562.510138000307,6562.510138000307,15588.0,18125.98,2022-09-19 00:00:00+00:00,0,200.02701725841658,0.0,0.0,0.0
2022-11-21 00:00:00+00:00,0,0,0,0,1,0.40271225675337025,0.40271225675337025,0,9.094947017729282e-13,6616.071069504635,15588.0,18125.98,2022-09-19 00:00:00+00:00,2022-11-21 00:00:00+00:00,0.0,0.0,0.0,0.0
2022-11-28 00:00:00+00:00,0,0,0,0,0,0.0,0.40271225675337025,0,9.094947017729282e-13,6888.675050346126,15588.0,18125.98,2022-09-19 00:00:00+00:00,2022-11-21 00:00:00+00:00,0.0,0.0,0.0,0.0
2022-12-05 00:00:00+00:00,0,0,0,0,0,0.0,0.40271225675337025,0,9.094947017729282e-13,6880.359042244169,15588.0,18125.98,2022-09-19 00:00:00+00:00,2022-11-21 00:00:00+00:00,0.0,0.0,0.0,0.0
2022-12-12 00:00:00+00:00,0,0,0,0,0,0.0,0.40271225675337025,0,9.094947017729282e-13,6740.68232311183,15588.0,18125.98,2022-09-19 00:00:00+00:00,2022-11-21 00:00:00+00:00,0.0,0.0,0.0,0.0
2022-12-19 00:00:00+00:00,0,0,0,0,0,0.0,0.40271225675337025,0,9.094947017729282e-13,6778.497004020972,15588.0,18125.98,2022-09-19 00:00:00+00:00,2022-11-21 00:00:00+00:00,0.0,0.0,0.0,0.0
2022-12-26 00:00:00+00:00,0,0,0,0,0,0.0,0.40271225675337025,0,9.094947017729282e-13,6691.768892406566,15588.0,15476.0,2022-11-21 00:00:00+00:00,2022-11-21 00:00:00+00:00,0.0,0.0,0.0,0.0
2023-01-02 00:00:00+00:00,0,0,0,0,0,0.0,0.40271225675337025,0,9.094947017729282e-13,6897.5870725880795,15588.0,15476.0,2022-11-21 00:00:00+00:00,2022-11-21 00:00:00+00:00,0.0,0.0,0.0,0.0
2023-01-09 00:00:00+00:00,0,0,0,0,0,0.0,0.40271225675337025,0,9.094947017729282e-13,8405.208866827968,15588.0,15476.0,2022-11-21 00:00:00+00:00,2022-11-21 00:00:00+00:00,0.0,0.0,0.0,0.0
2023-01-16 00:00:00+00:00,0,0,0,0,0,0.0,0.40271225675337025,0,9.094947017729282e-13,9144.741600884721,15588.0,15476.0,2022-11-21 00:00:00+00:00,2022-11-21 00:00:00+00:00,0.0,0.0,0.0,0.0
2023-01-23 00:00:00+00:00,0,0,0,0,0,0.0,0.40271225675337025,0,9.094947017729282e-13,9561.315213515543,15588.0,15476.0,2022-11-21 00:00:00+00:00,2022-11-21 00:00:00+00:00,0.0,0.0,0.0,0.0
2023-01-30 00:00:00+00:00,0,0,0,0,0,0.0,0.40271225675337025,0,9.094947017729282e-13,9235.363940021933,15588.0,15476.0,2022-11-21 00:00:00+00:00,2022-11-21 00:00:00+00:00,0.0,0.0,0.0,0.0
2023-02-06 00:00:00+00:00,0,0,0,0,0,0.0,0.40271225675337025,0,9.094947017729282e-13,8772.498553477311,15588.0,15476.0,2022-11-21 00:00:00+00:00,2022-11-21 00:00:00+00:00,0.0,0.0,0.0,0.0
2023-02-13 00:00:00+00:00,0,0,0,0,0,0.0,0.40271225675337025,0,9.094947017729282e-13,9774.535244976181,15588.0,15476.0,2022-11-21 00:00:00+00:00,2022-11-21 00:00:00+00:00,0.0,0.0,0.0,0.0
2023-02-20 00:00:00+00:00,0,0,0,0,0,0.0,0.40271225675337025,0,9.094947017729282e-13,9485.826800987124,15588.0,15476.0,2022-11-21 00:00:00+00:00,2022-11-21 00:00:00+00:00,0.0,0.0,0.0,0.0
2023-02-27 00:00:00+00:00,0,0,0,0,0,0.0,0.40271225675337025,0,9.094947017729282e-13,9032.932569919718,15588.0,15476.0,2022-11-21 00:00:00+00:00,2022-11-21 00:00:00+00:00,0.0,0.0,0.0,0.0
2023-03-06 00:00:00+00:00,0,0,0,0,0,0.0,0.40271225675337025,0,9.094947017729282e-13,8858.505810152128,15588.0,15476.0,2022-11-21 00:00:00+00:00,2022-11-21 00:00:00+00:00,0.0,0.0,0.0,0.0
2023-03-13 00:00:00+00:00,0,0,0,0,0,0.0,0.40271225675337025,0,9.094947017729282e-13,11265.01760556865,15588.0,15476.0,2022-11-21 00:00:00+00:00,2022-11-21 00:00:00+00:00,0.0,0.0,0.0,0.0
2023-03-20 00:00:00+00:00,0,0,0,0,0,0.0,0.40271225675337025,0,9.094947017729282e-13,11263.076532491097,15588.0,15476.0,2022-11-21 00:00:00+00:00,2022-11-21 00:00:00+00:00,0.0,0.0,0.0,0.0
2023-03-27 00:00:00+00:00,0,0,0,0,0,0.0,0.40271225675337025,0,9.094947017729282e-13,11345.15734466257,15588.0,15476.0,2022-11-21 00:00:00+00:00,2022-11-21 00:00:00+00:00,0.0,0.0,0.0,0.0
2023-04-03 00:00:00+00:00,0,0,0,0,0,0.0,0.40271225675337025,0,9.094947017729282e-13,11406.325309340838,15588.0,15476.0,2022-11-21 00:00:00+00:00,2022-11-21 00:00:00+00:00,0.0,0.0,0.0,0.0
2023-04-10 00:00:00+00:00,0,0,0,0,0,0.0,0.40271225675337025,0,9.094947017729282e-13,12204.053991621022,19549.09,19549.09,2023-03-06 00:00:00+00:00,2022-11-21 00:00:00+00:00,0.0,0.0,0.0,0.0
2023-04-17 00:00:00+00:00,0,0,0,0,0,0.0,0.40271225675337025,0,9.094947017729282e-13,11111.072791179537,19549.09,19549.09,2023-03-06 00:00:00+00:00,2022-11-21 00:00:00+00:00,0.0,0.0,0.0,0.0
2023-04-24 00:00:00+00:00,0,0,0,0,0,0.0,0.40271225675337025,0,9.094947017729282e-13,11772.57197124519,19549.09,19549.09,2023-03-06 00:00:00+00:00,2022-11-21 00:00:00+00:00,0.0,0.0,0.0,0.0
2023-05-01 00:00:00+00:00,0,0,0,0,0,0.0,0.40271225675337025,0,9.094947017729282e-13,11449.149730723992,19549.09,19549.09,2023-03-06 00:00:00+00:00,2022-11-21 00:00:00+00:00,0.0,0.0,0.0,0.0
2023-05-08 00:00:00+00:00,0,0,0,0,0,0.0,0.40271225675337025,0,9.094947017729282e-13,10840.055496629655,19549.09,19549.09,2023-03-06 00:00:00+00:00,2022-11-21 00:00:00+00:00,0.0,0.0,0.0,0.0
2023-05-15 00:00:00+00:00,1,2023-05-15 00:00:00+00:00,0,0,0,0.0,0.40271225675337025,0,9.094947017729282e-13,10771.65884694266,19549.09,19549.09,2023-03-06 00:00:00+00:00,2022-11-21 00:00:00+00:00,355.9341580037172,0.0,0.0,0.0
